EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
1851,32,Male,Canada,HR Specialist,Support,8,47,Hybrid,5.95,6.63,7.82,4.45,7.9,4.4,10,No,6.86,Yes,4,40K-60K,8.63,12,9.79,0
1852,58,Male,Germany,HR Specialist,IT,2,34,Yes,7.22,8.3,7.02,9.59,8.6,8.7,34,No,9.65,Yes,8,80K-100K,6.84,24,2.86,1
1853,35,Female,Australia,Marketing Manager,Engineering,19,45,No,7.14,3.98,7.55,1.65,8.8,3.8,54,No,2.74,No,3,40K-60K,2.42,28,3.19,1
1854,51,Female,USA,IT Admin,Sales,12,43,No,8.57,2.56,9.53,4.68,7.7,3.5,57,Yes,9.18,Yes,5,100K+,6.02,1,4.04,1
1855,56,Prefer not to say,UK,Software Engineer,Marketing,2,56,Hybrid,2.19,2.88,4.82,6.83,8.3,4.5,67,Yes,6.45,Yes,2,<40K,8.85,34,5.19,0
1856,42,Prefer not to say,USA,Software Engineer,HR,6,56,Yes,6.94,6.57,4.08,1.71,7.1,1.0,36,Yes,6.32,No,8,40K-60K,1.63,3,7.28,0
1857,58,Male,Canada,Project Manager,HR,5,48,No,6.18,3.21,7.15,4.1,6.3,3.9,99,No,1.47,Yes,1,40K-60K,1.75,22,4.17,0
1858,26,Non-binary,USA,Project Manager,Sales,8,43,No,1.28,8.9,8.27,9.47,7.6,0.1,76,No,7.73,Yes,7,<40K,3.46,21,1.94,0
1859,40,Male,UK,Sales Associate,Support,11,38,Hybrid,2.81,1.94,2.72,1.28,5.1,5.0,8,No,5.3,No,2,100K+,6.87,27,7.57,0
1860,35,Non-binary,Australia,Sales Associate,HR,14,35,Yes,3.41,1.29,8.62,7.77,4.5,8.5,27,Yes,7.49,No,7,80K-100K,2.6,21,8.15,0
1861,47,Male,Germany,Data Scientist,Sales,20,46,Yes,1.65,1.8,1.52,8.57,7.8,5.5,54,Yes,8.28,Yes,2,80K-100K,8.35,22,3.23,0
1862,25,Prefer not to say,India,Data Scientist,Support,19,48,Yes,4.19,8.61,1.06,3.49,8.8,6.1,45,No,5.71,No,3,60K-80K,7.75,13,2.23,0
1863,46,Prefer not to say,USA,Software Engineer,IT,2,41,Yes,1.24,6.86,2.43,2.93,6.9,0.3,79,Yes,3.37,No,7,80K-100K,6.05,44,5.75,0
1864,46,Non-binary,India,IT Admin,Engineering,9,33,Hybrid,5.98,9.62,9.81,9.23,6.4,8.6,117,Yes,2.27,Yes,9,80K-100K,2.04,16,2.87,0
1865,39,Male,Canada,Project Manager,HR,0,45,No,2.9,4.03,5.71,7.88,6.7,3.9,69,Yes,2.44,No,3,40K-60K,9.89,46,4.37,0
1866,29,Non-binary,Germany,Software Engineer,Engineering,18,54,No,3.58,2.91,1.42,2.02,6.4,9.7,26,Yes,8.8,Yes,8,60K-80K,5.41,24,8.0,0
1867,35,Prefer not to say,Brazil,IT Admin,Support,18,40,Yes,9.19,6.06,9.97,2.91,6.2,1.2,9,No,2.11,No,8,80K-100K,5.07,46,2.98,1
1868,53,Male,Germany,Software Engineer,Support,12,51,Yes,5.53,5.84,7.7,6.59,8.7,9.4,22,No,4.46,No,5,40K-60K,9.96,17,8.26,0
1869,59,Male,USA,Project Manager,Sales,11,33,Yes,3.42,6.32,8.54,4.77,6.4,6.3,20,No,4.01,Yes,0,60K-80K,8.77,5,7.07,0
1870,54,Non-binary,Australia,Customer Support,Sales,0,46,No,6.39,4.13,2.92,5.54,4.4,0.5,89,Yes,8.79,No,8,40K-60K,5.11,38,2.98,0
1871,44,Female,Germany,Data Scientist,Engineering,18,37,No,2.82,1.05,1.95,9.56,7.8,9.7,44,Yes,5.3,No,8,<40K,4.77,42,5.74,0
1872,36,Non-binary,USA,Marketing Manager,IT,15,43,Yes,1.67,1.32,5.64,4.78,6.0,0.1,2,Yes,9.97,Yes,6,100K+,1.86,27,6.53,0
1873,54,Prefer not to say,USA,Marketing Manager,Sales,14,56,Hybrid,1.19,6.97,7.95,8.94,7.6,7.3,58,No,7.63,No,8,100K+,9.34,41,2.8,0
1874,46,Prefer not to say,India,Marketing Manager,IT,15,31,No,9.56,5.71,6.74,6.95,6.9,8.9,42,Yes,8.66,No,7,100K+,8.59,32,2.3,1
1875,38,Prefer not to say,Germany,Project Manager,Engineering,10,40,No,7.52,8.39,6.68,2.09,7.6,1.8,98,No,1.89,No,8,80K-100K,3.79,26,5.78,1
1876,54,Prefer not to say,USA,HR Specialist,HR,5,40,Yes,8.2,3.7,7.81,7.7,4.3,3.4,6,No,3.28,No,8,100K+,7.78,7,7.24,1
1877,23,Prefer not to say,India,HR Specialist,Marketing,10,53,Hybrid,9.83,8.34,3.04,5.68,4.2,5.6,26,No,2.22,Yes,6,100K+,7.86,36,5.19,1
1878,35,Female,UK,HR Specialist,HR,2,51,Yes,9.38,4.83,6.95,3.03,5.9,6.8,61,Yes,5.17,No,5,60K-80K,3.05,7,1.63,1
1879,27,Male,Brazil,Sales Associate,Support,14,53,Yes,7.63,1.87,4.53,3.61,7.5,8.7,41,No,7.46,No,1,60K-80K,6.52,43,9.33,1
1880,27,Non-binary,India,Data Scientist,HR,0,35,Hybrid,7.25,9.8,1.63,6.02,5.1,7.6,96,No,2.52,No,6,60K-80K,3.3,27,7.25,1
1881,24,Non-binary,India,Data Scientist,Support,6,50,Hybrid,4.03,5.61,2.82,6.42,6.2,3.6,3,Yes,2.17,No,0,80K-100K,8.11,38,6.59,0
1882,28,Prefer not to say,USA,Customer Support,Support,0,50,Hybrid,1.94,6.67,8.15,9.71,8.9,8.2,89,No,6.53,No,5,100K+,2.38,48,6.79,0
1883,29,Non-binary,Canada,Customer Support,HR,16,43,No,6.16,7.04,9.06,8.69,5.1,9.7,61,Yes,3.07,Yes,5,80K-100K,7.02,48,4.59,0
1884,36,Prefer not to say,Canada,Sales Associate,IT,8,59,Yes,6.19,4.26,3.55,2.85,8.2,2.3,7,No,5.31,No,6,80K-100K,3.93,24,9.86,0
1885,50,Female,Australia,Software Engineer,Marketing,12,39,No,9.57,7.73,2.71,7.97,8.1,0.7,83,Yes,1.46,Yes,1,80K-100K,1.33,24,2.19,1
1886,54,Female,Canada,IT Admin,Support,10,55,Hybrid,4.98,8.83,1.24,1.07,8.5,4.3,16,No,7.13,Yes,3,80K-100K,2.11,45,7.65,0
1887,51,Male,India,Customer Support,Engineering,19,56,No,7.22,4.48,9.53,2.17,8.6,8.8,4,No,5.87,Yes,1,80K-100K,6.89,44,4.79,1
1888,48,Female,Australia,Marketing Manager,Engineering,5,37,Hybrid,6.17,6.91,7.15,2.8,6.5,1.5,62,No,6.83,Yes,3,80K-100K,3.16,29,8.93,0
1889,57,Female,USA,HR Specialist,IT,0,36,Hybrid,2.59,7.81,9.61,6.37,7.4,8.9,112,Yes,3.48,No,2,100K+,6.68,27,7.46,0
1890,50,Male,Germany,Marketing Manager,Marketing,6,37,Yes,6.33,2.71,8.77,2.75,7.1,9.9,8,Yes,3.51,Yes,1,60K-80K,4.73,34,6.06,0
1891,59,Non-binary,Brazil,HR Specialist,IT,11,57,Yes,5.86,3.99,4.06,4.29,5.5,0.5,7,Yes,8.21,No,1,40K-60K,7.23,21,9.44,0
1892,54,Prefer not to say,Brazil,Marketing Manager,Engineering,19,37,Yes,5.45,1.98,2.01,3.19,5.4,5.0,6,No,7.47,No,2,40K-60K,5.44,45,9.21,0
1893,58,Prefer not to say,India,Software Engineer,Support,18,52,No,5.62,6.42,5.49,4.04,5.7,3.3,36,Yes,6.22,Yes,9,40K-60K,3.78,1,1.47,0
1894,48,Non-binary,India,IT Admin,Marketing,16,31,Yes,2.48,8.21,1.24,9.48,5.1,3.9,99,Yes,6.65,Yes,3,<40K,2.31,10,2.73,0
1895,54,Male,Australia,Marketing Manager,Engineering,3,56,Hybrid,5.17,6.5,2.35,9.98,7.8,4.5,54,Yes,1.85,No,6,60K-80K,4.07,30,7.08,0
1896,25,Non-binary,USA,Marketing Manager,Support,2,45,Yes,6.45,2.62,3.1,7.17,8.8,7.4,66,Yes,8.71,Yes,3,100K+,6.71,28,9.3,0
1897,43,Female,UK,Project Manager,Marketing,0,38,No,5.41,5.92,6.99,6.15,8.3,5.9,7,No,7.93,No,6,80K-100K,7.66,42,4.87,0
1898,23,Male,India,IT Admin,Support,17,42,Yes,5.4,8.51,5.59,7.38,5.1,9.6,68,No,6.31,Yes,3,40K-60K,2.44,30,1.34,0
1899,31,Male,UK,Marketing Manager,Support,20,52,Yes,1.7,3.72,3.72,7.94,4.3,3.3,4,No,9.27,No,2,60K-80K,6.98,28,6.79,0
1900,26,Male,UK,Project Manager,Support,14,41,Yes,2.72,8.49,6.08,7.65,7.8,5.4,16,No,2.52,No,7,100K+,2.61,29,2.75,0
1901,31,Prefer not to say,Canada,Data Scientist,Marketing,7,56,No,3.89,8.06,2.13,1.74,6.0,8.1,110,No,7.18,Yes,2,40K-60K,3.0,31,5.97,0
1902,54,Non-binary,USA,IT Admin,HR,0,51,Hybrid,4.77,1.2,7.8,3.79,8.1,3.7,57,No,9.67,Yes,7,60K-80K,5.78,43,4.46,0
1903,59,Male,Brazil,Sales Associate,Engineering,19,54,Hybrid,6.35,3.16,7.41,4.09,7.9,4.7,62,Yes,3.79,Yes,1,100K+,3.6,41,6.02,0
1904,34,Male,Brazil,IT Admin,Sales,13,58,Hybrid,8.77,5.89,2.95,4.32,7.1,6.8,26,No,1.14,Yes,2,60K-80K,6.95,4,9.39,1
1905,52,Male,UK,IT Admin,Sales,3,46,Yes,2.43,7.46,6.46,4.1,5.3,8.6,103,Yes,7.61,No,3,80K-100K,9.6,49,5.37,0
1906,57,Non-binary,Brazil,Marketing Manager,Engineering,4,56,Yes,1.14,8.92,5.53,8.08,4.5,4.2,102,No,1.06,Yes,2,60K-80K,2.34,19,1.31,0
1907,45,Prefer not to say,USA,Data Scientist,Support,12,31,No,5.04,6.77,1.55,7.73,5.3,5.3,112,Yes,8.85,No,5,60K-80K,6.13,10,6.23,0
1908,36,Female,Canada,IT Admin,Marketing,14,42,Hybrid,4.89,4.42,3.5,1.04,6.5,9.8,75,No,1.51,No,8,<40K,9.31,45,3.93,0
1909,50,Prefer not to say,USA,Customer Support,IT,5,30,Yes,5.97,2.66,10.0,3.67,8.9,0.4,91,No,6.87,No,9,80K-100K,2.59,31,8.0,0
1910,29,Male,India,Customer Support,Engineering,0,55,Yes,8.5,7.84,1.9,6.61,4.3,4.5,67,No,4.39,No,7,60K-80K,4.3,34,5.23,1
1911,26,Prefer not to say,UK,Project Manager,IT,18,57,Yes,8.22,2.86,5.56,2.08,5.0,6.4,115,No,2.83,Yes,3,80K-100K,2.11,41,7.67,1
1912,50,Prefer not to say,USA,Marketing Manager,HR,12,48,No,1.9,7.26,8.64,1.64,7.1,0.1,27,Yes,9.08,Yes,1,60K-80K,6.78,39,9.18,0
1913,25,Female,Brazil,Marketing Manager,Marketing,5,40,Hybrid,9.41,2.63,3.71,8.46,5.5,6.0,88,Yes,7.72,No,9,80K-100K,7.02,42,4.26,1
1914,33,Non-binary,Germany,IT Admin,IT,14,34,No,1.99,1.82,3.35,5.07,8.3,0.6,57,No,4.06,No,0,100K+,6.98,44,9.9,0
1915,23,Non-binary,USA,Software Engineer,Engineering,15,30,Hybrid,6.71,3.26,9.02,8.7,4.7,8.6,49,No,3.56,Yes,3,40K-60K,5.88,31,2.35,0
1916,48,Prefer not to say,UK,Data Scientist,HR,15,49,Hybrid,7.05,3.56,3.74,8.41,8.8,8.1,99,Yes,7.62,Yes,4,<40K,7.72,11,6.8,1
1917,52,Prefer not to say,Canada,HR Specialist,Sales,9,59,Yes,7.12,6.82,6.86,9.04,8.6,0.3,105,No,8.53,No,1,40K-60K,1.32,36,1.31,1
1918,57,Non-binary,Brazil,HR Specialist,Marketing,8,42,Yes,3.39,2.45,7.66,1.43,8.4,0.5,66,No,7.44,No,2,60K-80K,9.62,44,2.92,0
1919,57,Non-binary,Canada,Software Engineer,Marketing,8,37,Yes,3.97,9.37,8.1,2.68,4.9,7.5,30,Yes,6.76,No,3,60K-80K,3.0,44,6.7,0
1920,47,Female,UK,Project Manager,Engineering,16,35,Yes,5.94,5.99,9.95,3.67,5.6,3.7,100,Yes,3.05,Yes,2,100K+,2.09,32,1.42,0
1921,48,Male,Brazil,HR Specialist,Engineering,16,58,Yes,2.8,5.42,8.23,2.23,8.0,5.8,11,Yes,8.68,Yes,7,60K-80K,9.47,23,1.92,0
1922,26,Prefer not to say,India,IT Admin,Engineering,16,46,Hybrid,1.18,4.91,6.91,5.37,8.0,2.7,54,Yes,7.75,Yes,1,80K-100K,8.47,40,3.62,0
1923,41,Non-binary,Brazil,HR Specialist,Sales,11,41,Yes,6.06,6.1,9.06,8.19,7.5,1.7,100,No,5.66,No,8,40K-60K,7.88,46,6.18,0
1924,32,Prefer not to say,India,Customer Support,Support,12,30,Yes,5.19,1.2,9.15,9.56,6.2,3.0,100,No,5.6,Yes,5,60K-80K,1.94,39,1.14,0
1925,31,Prefer not to say,Canada,Customer Support,IT,11,32,No,6.91,9.91,9.76,9.01,5.6,2.5,3,No,6.12,No,0,100K+,8.27,3,5.34,0
1926,59,Non-binary,Canada,Sales Associate,HR,13,43,No,2.32,6.02,7.99,5.12,8.8,4.5,93,No,8.45,Yes,7,<40K,6.48,28,6.63,0
1927,27,Female,UK,Data Scientist,HR,9,55,Hybrid,8.57,1.32,2.75,6.73,4.7,7.5,101,Yes,7.68,No,9,40K-60K,7.59,25,4.62,1
1928,29,Prefer not to say,India,Project Manager,Support,18,37,Hybrid,2.32,6.31,7.39,3.08,4.2,5.5,41,No,8.71,Yes,5,100K+,9.8,28,1.61,0
1929,44,Female,Canada,Marketing Manager,Sales,1,40,No,9.02,4.93,1.68,4.63,4.0,6.1,101,No,5.57,No,3,100K+,2.75,19,6.5,1
1930,47,Non-binary,India,Data Scientist,IT,3,56,No,5.05,1.22,3.86,8.84,7.9,4.7,90,Yes,6.62,No,5,40K-60K,5.54,46,6.45,0
1931,33,Male,Canada,Project Manager,Engineering,18,43,Yes,5.95,9.32,2.04,1.26,4.3,3.2,53,No,8.69,No,1,100K+,7.78,19,5.55,0
1932,47,Male,Brazil,HR Specialist,HR,6,37,Yes,9.07,1.1,9.55,5.79,6.7,1.4,21,Yes,3.09,Yes,0,<40K,4.9,42,7.24,1
1933,34,Prefer not to say,USA,Sales Associate,Sales,14,58,Hybrid,3.7,6.2,4.05,8.86,5.8,3.5,0,Yes,5.0,Yes,5,<40K,1.49,44,2.87,0
1934,39,Non-binary,Germany,Data Scientist,Sales,14,32,No,2.64,9.66,7.42,2.1,4.7,6.7,47,Yes,6.59,No,7,60K-80K,2.0,29,7.11,0
1935,46,Female,Brazil,HR Specialist,Support,5,36,Hybrid,5.01,3.14,6.14,9.84,7.7,7.3,42,Yes,9.24,No,4,80K-100K,6.42,19,2.45,0
1936,54,Prefer not to say,Australia,Project Manager,IT,2,57,Yes,3.2,3.29,1.97,1.11,4.3,4.7,101,Yes,1.14,No,7,60K-80K,3.57,18,4.53,0
1937,33,Non-binary,USA,Data Scientist,Sales,5,48,Hybrid,5.75,1.0,6.05,8.98,5.6,6.4,19,No,2.91,No,2,80K-100K,2.24,45,1.61,0
1938,57,Non-binary,Australia,Marketing Manager,HR,15,33,Hybrid,3.48,1.6,6.95,4.18,6.8,2.1,17,No,3.11,No,5,40K-60K,4.06,49,8.37,0
1939,25,Female,Canada,Data Scientist,Engineering,1,54,Hybrid,8.78,1.4,8.93,2.19,6.0,8.6,69,No,3.94,No,0,100K+,2.81,24,5.84,1
1940,26,Prefer not to say,Germany,HR Specialist,HR,6,45,Yes,6.47,8.4,1.63,2.42,5.3,8.7,48,Yes,3.54,No,2,60K-80K,1.22,38,9.74,0
1941,58,Non-binary,Germany,IT Admin,Engineering,10,42,Hybrid,1.0,8.53,3.66,7.31,8.6,3.2,75,Yes,6.31,No,3,100K+,2.37,16,9.48,0
1942,29,Non-binary,Canada,IT Admin,Support,6,49,Yes,8.25,7.54,7.23,8.84,8.7,5.5,16,No,8.97,No,4,60K-80K,8.95,18,9.99,1
1943,49,Non-binary,Canada,Data Scientist,Sales,3,48,No,3.97,4.17,1.31,6.77,6.1,6.1,52,Yes,6.73,Yes,2,60K-80K,1.11,41,1.91,0
1944,52,Female,India,Marketing Manager,IT,19,34,Hybrid,3.88,8.39,2.83,9.36,6.0,4.7,21,Yes,3.17,No,7,<40K,7.96,13,6.46,0
1945,30,Prefer not to say,Canada,Sales Associate,Sales,6,52,Hybrid,4.45,5.86,2.97,8.58,5.5,9.1,81,Yes,8.77,No,4,80K-100K,7.78,4,4.67,0
1946,50,Prefer not to say,UK,Sales Associate,Support,3,34,Yes,6.67,3.74,7.02,1.08,8.3,7.4,9,No,6.69,No,6,40K-60K,6.08,13,5.79,0
1947,35,Prefer not to say,Canada,IT Admin,IT,11,49,Hybrid,4.98,4.94,3.57,7.02,6.8,6.7,23,Yes,2.97,No,4,100K+,2.88,35,3.78,0
1948,43,Prefer not to say,UK,HR Specialist,IT,4,53,Yes,6.66,1.59,6.4,3.74,4.4,5.2,83,Yes,4.25,Yes,7,60K-80K,8.9,4,1.43,0
1949,32,Male,Canada,Project Manager,IT,18,33,Hybrid,2.32,9.5,9.69,5.09,8.3,0.8,11,Yes,8.11,No,0,100K+,5.28,19,7.37,0
1950,44,Male,India,HR Specialist,Sales,4,31,No,9.73,6.57,8.14,1.85,6.7,1.1,3,No,7.65,No,2,<40K,2.56,24,9.69,1
1951,22,Prefer not to say,UK,Sales Associate,Support,18,55,No,7.57,7.58,4.0,3.54,6.1,3.0,41,Yes,6.19,No,2,40K-60K,4.86,33,5.79,1
1952,58,Female,USA,Software Engineer,Marketing,20,42,No,3.25,7.09,5.25,6.69,5.7,2.1,4,No,2.3,No,9,80K-100K,2.75,33,3.97,0
1953,42,Male,UK,Software Engineer,Engineering,2,59,Hybrid,7.52,7.01,2.81,2.97,4.5,9.5,25,Yes,8.23,No,9,80K-100K,4.38,9,9.44,1
1954,47,Non-binary,Brazil,Data Scientist,Support,10,45,Hybrid,6.18,1.16,1.14,6.83,8.8,4.1,99,Yes,3.77,Yes,2,60K-80K,5.47,3,4.28,0
1955,57,Male,India,Marketing Manager,HR,6,51,No,1.98,5.73,3.61,9.31,7.7,8.8,58,No,7.94,No,5,40K-60K,4.24,3,9.23,0
1956,44,Non-binary,Australia,IT Admin,IT,16,31,No,2.6,8.4,4.32,1.04,4.7,8.2,61,No,6.83,No,8,80K-100K,6.91,30,8.7,0
1957,22,Prefer not to say,UK,Customer Support,HR,8,48,Yes,1.37,1.4,6.08,8.07,6.6,8.1,79,No,3.38,No,5,40K-60K,9.42,18,5.76,0
1958,36,Male,Brazil,Customer Support,Support,20,46,Yes,8.28,9.61,9.5,6.77,6.8,2.2,4,Yes,2.91,Yes,4,100K+,4.13,2,7.09,1
1959,42,Female,Brazil,Customer Support,HR,8,34,No,5.97,4.82,9.53,1.42,4.8,4.5,25,No,2.18,Yes,0,<40K,4.2,32,7.3,0
1960,30,Male,Brazil,Data Scientist,Sales,9,54,No,3.85,3.61,1.63,8.11,6.1,3.2,82,No,3.18,Yes,1,40K-60K,7.64,43,6.77,0
1961,30,Male,Canada,Software Engineer,Support,12,47,Hybrid,2.14,5.79,6.53,3.02,7.2,9.7,119,No,2.42,Yes,0,40K-60K,5.78,9,2.45,0
1962,31,Male,Brazil,Sales Associate,IT,14,57,No,5.36,8.21,1.38,3.39,5.4,8.8,5,Yes,6.55,No,5,80K-100K,4.86,2,7.23,0
1963,47,Prefer not to say,Canada,Data Scientist,Sales,4,52,Yes,5.73,5.27,6.83,1.84,5.7,2.5,23,No,6.39,No,2,60K-80K,8.32,20,1.03,0
1964,56,Female,Australia,Customer Support,Sales,2,50,Yes,7.32,6.81,2.06,5.81,4.6,3.1,94,Yes,6.28,Yes,4,60K-80K,9.02,27,7.39,1
1965,46,Male,India,Customer Support,Engineering,7,47,Yes,9.73,5.5,9.52,5.48,6.1,5.3,94,Yes,6.78,Yes,5,100K+,6.32,36,5.99,1
1966,47,Female,Germany,IT Admin,Support,19,37,Yes,4.91,6.68,8.78,4.12,6.9,2.8,52,Yes,8.33,No,4,80K-100K,2.67,41,3.34,0
1967,32,Prefer not to say,Canada,HR Specialist,Sales,9,56,Yes,4.65,2.24,1.2,2.52,4.6,8.2,6,No,9.22,Yes,2,80K-100K,5.2,46,8.23,0
1968,59,Non-binary,Brazil,Customer Support,IT,12,44,Yes,4.33,1.35,8.04,8.54,7.1,8.2,9,No,3.07,No,1,<40K,5.54,19,4.65,0
1969,23,Male,Brazil,Marketing Manager,Support,2,42,No,8.44,2.23,6.72,8.89,6.0,7.2,38,No,6.29,Yes,1,60K-80K,4.89,16,5.37,1
1970,28,Female,USA,Customer Support,Sales,7,42,Yes,2.41,3.57,5.46,5.87,7.4,6.9,85,No,1.71,Yes,1,80K-100K,3.36,26,1.25,0
1971,39,Female,Brazil,HR Specialist,IT,8,45,Yes,4.09,3.28,6.42,3.2,5.6,5.5,77,Yes,2.08,Yes,9,100K+,5.25,14,4.61,0
1972,48,Prefer not to say,India,Customer Support,Marketing,20,51,Yes,7.52,6.54,7.1,1.86,6.8,3.5,27,No,6.89,Yes,3,<40K,5.02,47,2.51,1
1973,55,Male,UK,Marketing Manager,Engineering,11,49,Yes,1.14,5.1,8.96,8.82,7.1,8.4,41,No,5.38,Yes,3,60K-80K,2.89,18,3.49,0
1974,48,Non-binary,UK,Sales Associate,Support,10,42,No,3.6,1.35,7.91,1.86,7.5,8.6,61,Yes,7.82,Yes,2,60K-80K,9.13,28,3.27,0
1975,38,Female,Brazil,Data Scientist,Marketing,1,49,Hybrid,6.77,1.31,6.18,1.12,7.8,0.5,51,No,4.83,No,7,60K-80K,8.97,47,1.41,0
1976,45,Male,USA,Marketing Manager,IT,17,31,Hybrid,2.67,1.82,8.42,5.22,4.7,4.0,21,Yes,2.15,No,3,<40K,7.84,19,5.14,0
1977,46,Non-binary,Canada,HR Specialist,Support,8,32,Hybrid,3.72,4.18,9.88,7.58,8.8,0.3,56,Yes,8.85,No,7,100K+,4.61,30,5.7,0
1978,28,Female,India,Data Scientist,Marketing,1,44,Hybrid,5.37,1.06,3.7,5.12,8.2,8.4,95,No,1.75,No,2,100K+,4.33,41,6.14,0
1979,27,Female,USA,Data Scientist,HR,1,52,Yes,4.8,5.45,2.07,1.46,6.8,1.8,10,Yes,2.7,Yes,1,80K-100K,7.45,21,5.16,0
1980,45,Non-binary,Canada,HR Specialist,IT,2,48,Hybrid,1.95,4.25,7.58,7.21,8.5,6.7,13,Yes,3.49,No,7,80K-100K,6.47,21,8.83,0
1981,54,Non-binary,India,IT Admin,Support,15,42,Hybrid,9.44,6.0,9.81,6.78,5.9,3.6,30,Yes,9.96,Yes,5,60K-80K,6.41,48,1.34,1
1982,50,Prefer not to say,Brazil,Software Engineer,HR,18,34,No,1.4,7.49,2.05,7.13,4.2,8.2,107,No,4.75,Yes,1,40K-60K,2.12,30,6.52,0
1983,43,Male,UK,Customer Support,Marketing,3,55,No,7.75,3.26,4.89,2.9,7.6,5.1,3,No,5.52,Yes,6,80K-100K,6.56,49,8.8,1
1984,47,Male,India,Marketing Manager,IT,17,51,No,1.64,2.41,1.56,8.16,8.7,3.2,108,No,7.93,No,9,100K+,9.12,42,1.37,0
1985,49,Prefer not to say,Brazil,HR Specialist,Sales,19,35,Yes,5.21,3.5,7.99,5.31,4.8,3.2,21,Yes,6.73,Yes,6,60K-80K,1.77,37,5.47,0
1986,42,Female,Australia,Sales Associate,Sales,17,43,Yes,2.58,1.02,9.54,5.83,7.2,3.3,117,No,8.57,Yes,3,100K+,4.05,41,6.3,0
1987,28,Non-binary,Germany,Project Manager,HR,9,33,Yes,2.27,2.08,5.49,5.91,8.1,7.9,92,No,5.38,Yes,7,60K-80K,5.58,46,2.72,0
1988,38,Non-binary,India,HR Specialist,Engineering,10,51,No,2.13,7.76,4.69,3.58,8.5,7.1,98,Yes,9.75,Yes,2,<40K,7.17,32,3.27,0
1989,41,Non-binary,Germany,Customer Support,Engineering,16,48,Hybrid,5.08,3.01,9.17,3.25,5.4,3.2,63,No,8.17,No,8,80K-100K,1.81,30,8.07,0
1990,41,Female,India,Customer Support,Sales,19,52,No,5.64,9.95,2.2,1.04,4.6,4.9,76,No,4.61,Yes,4,<40K,8.86,22,6.11,0
1991,43,Non-binary,Germany,Data Scientist,IT,15,36,Yes,2.2,2.51,9.02,4.57,5.2,0.8,83,Yes,4.43,No,2,80K-100K,1.36,24,3.84,0
1992,49,Non-binary,Australia,Data Scientist,IT,19,33,No,9.81,8.1,4.53,5.37,6.9,8.3,82,No,9.37,Yes,8,100K+,8.72,10,7.88,1
1993,28,Prefer not to say,UK,HR Specialist,Support,12,31,Hybrid,3.32,7.35,6.03,7.69,8.6,2.7,78,Yes,7.16,No,1,100K+,1.25,24,7.72,0
1994,22,Female,Canada,Project Manager,Engineering,1,56,Yes,5.13,3.9,5.75,1.6,6.9,8.9,114,No,6.59,No,1,40K-60K,2.38,1,4.11,0
1995,53,Male,Germany,IT Admin,Support,1,36,Hybrid,2.95,3.98,6.54,9.32,8.6,6.0,89,No,7.82,No,2,100K+,8.2,35,5.4,0
1996,34,Prefer not to say,Australia,HR Specialist,HR,13,32,Hybrid,5.45,6.07,9.48,3.38,7.9,5.7,83,No,6.05,No,8,60K-80K,8.74,16,6.98,0
1997,51,Prefer not to say,Germany,Project Manager,IT,3,44,Yes,7.8,8.67,9.56,4.3,7.0,1.6,60,Yes,2.43,No,9,40K-60K,9.84,5,4.09,1
1998,44,Male,UK,IT Admin,Sales,16,30,Hybrid,5.69,4.48,8.48,1.44,4.1,0.7,99,No,3.87,No,2,60K-80K,2.04,31,6.66,0
1999,40,Prefer not to say,Germany,Project Manager,Sales,12,31,No,3.57,1.55,2.72,6.88,5.7,5.5,5,No,6.02,No,4,40K-60K,5.74,45,3.26,0
2000,53,Female,Australia,Customer Support,HR,3,39,Hybrid,3.24,4.37,4.0,7.38,4.3,4.7,78,Yes,1.16,Yes,8,60K-80K,1.69,37,3.63,0
2001,51,Non-binary,Brazil,Customer Support,Marketing,2,45,Hybrid,7.83,2.87,5.39,9.36,5.6,1.2,67,No,4.94,Yes,9,40K-60K,2.41,25,3.8,1
2002,50,Female,Australia,Customer Support,Engineering,11,54,Hybrid,2.06,9.45,9.15,4.03,4.3,8.4,5,Yes,7.8,No,5,80K-100K,2.57,43,9.42,0
2003,50,Male,USA,Sales Associate,Marketing,7,57,No,4.33,7.28,5.69,3.32,4.8,4.2,65,No,2.48,No,5,80K-100K,1.57,49,8.5,0
2004,51,Male,UK,Customer Support,Engineering,1,44,Hybrid,2.36,1.46,9.8,7.53,6.1,2.6,35,No,1.58,No,0,40K-60K,9.04,25,6.09,0
2005,37,Prefer not to say,Brazil,Marketing Manager,Engineering,5,53,Hybrid,3.32,3.64,9.85,7.36,6.6,7.9,113,No,8.52,Yes,1,<40K,2.14,3,6.07,0
2006,40,Female,USA,Data Scientist,IT,9,44,No,2.37,1.45,6.39,9.43,5.1,9.1,14,No,6.56,Yes,8,40K-60K,6.66,38,1.51,0
2007,39,Female,UK,Data Scientist,Marketing,11,43,Yes,8.98,8.47,8.9,2.85,7.7,3.1,75,No,2.59,Yes,7,<40K,6.63,32,6.85,1
